OrderLineID,Order_ID,product_id,Qty Ordered,Unit Price at Sale,Line Total,Currency
OL500433,ORD-101826,PRD2194,2,197.8,395.6,GBP
OL500434,ORD-105569,PRD2192,2,451.23,902.46,US Dollar
OL500435,ORD-101640,PRD2212,3,$220.11,660.33,usd
OL500436,ORD-101206,PRD2091,5,379.74,1898.7,usd
OL500437,ORD-106552,PRD2112,3,$478.22,1434.66,usd
OL500438,ORD-107614,PRD2135,3,8.06,24.18,USD
OL500439,ORD-107225,PRD2018,4,$76.58,306.32,US Dollar
OL500440,ORD-105594,PRD2141,5,$364.96,1824.8,USD
OL500441,ORD-101183,PRD2080,3,125.13,375.39,USD
OL500442,ORD-101509,PRD2235,3,339.17,1017.51,GBP
OL500443,ORD-103000,PRD2114,2,307.28,614.56,US Dollar
OL500444,ORD-107673,PRD2225,1,299.9,299.9,EUR
OL500445,ORD-105125,PRD2193,4,375.63,1502.52,US Dollar
OL500446,ORD-107753,PRD2037,2,100.43,200.86,US Dollar
OL500447,ORD-100293,PRD2007,3,50.27,150.81,EUR
OL500448,ORD-102898,PRD2180,2,314.82,629.64,GBP
OL500449,ORD-100905,PRD2132,1,333.51,333.51,usd
OL500450,ORD-106989,PRD2038,1,294.38,294.38,US Dollar
OL500451,ORD-102022,PRD2173,4,469.16,1876.64,USD
OL500452,ORD-103381,PRD2048,5,101.24,506.2,USD
OL500453,ORD-105639,PRD2114,3,318.35,955.05,USD
OL500454,ORD-103188,PRD2038,5,188.81,944.05,NGN
OL500455,ORD-102826,PRD2133,4,34.63,138.52,EUR
OL500456,ORD-103761,PRD2090,2,74.3,148.6,NGN
OL500457,ORD-102585,PRD2060,-1,365.02,,GBP
OL500458,ORD-103849,PRD2057,5,113.15,565.75,NGN
OL500459,ORD-102769,PRD2047,4,315.24,1260.96,GBP
OL500460,ORD-102931,PRD2063,2,217.55,435.1,EUR
OL500461,ORD-103592,PRD2215,3,282.53,847.59,usd
OL500462,ORD-105494,PRD2139,1,85.14,85.14,NGN
OL500463,ORD-106066,PRD2099,3,242.11,726.33,NGN
OL500464,ORD-101925,PRD2238,1,320.98,320.98,NGN
OL500465,ORD-106371,PRD2177,3,419.97,1259.91,US Dollar
OL500466,ORD-101305,PRD2010,0,63.21,,usd
OL500467,ORD-103418,PRD2218,3,135.2,405.6,usd
OL500468,ORD-108794,PRD2127,999,345.34,344994.66,usd
OL500469,ORD-102858,PRD2167,3,436.72,1310.16,US Dollar
OL500470,ORD-101097,PRD2225,5,472.34,2361.7,USD
OL500471,ORD-107857,PRD2217,2,383.38,766.76,GBP
OL500472,ORD-103610,PRD2039,3,123.51,370.53,GBP
OL500473,ORD-105788,PRD2097,3,72.78,218.34,usd
OL500474,ORD-106826,PRD2101,0,328.93,,USD
OL500475,ORD-102137,PRD2080,4,$259.48,1037.92,GBP
OL500476,ORD-104533,PRD2047,1,480.97,480.97,GBP
OL500477,ORD-102672,PRD2106,2,76.58,153.16,NGN
OL500478,ORD-105437,PRD2075,5,$383.68,1918.4,USD
OL500479,ORD-103719,PRD2213,-1,89.34,,NGN
OL500480,ORD-107675,PRD2068,4,391.0,1564.0,US Dollar
OL500481,ORD-101637,PRD2177,3,107.58,322.74,EUR
OL500482,ORD-100593,PRD2248,1,207.67,207.67,NGN
OL500483,ORD-103140,PRD2172,3,495.02,1485.06,USD
OL500484,ORD-104946,PRD2041,4,382.91,1531.64,usd
OL500485,ORD-108901,PRD2119,0,116.92,,US Dollar
OL500486,ORD-104342,PRD2068,0,214.76,,NGN
OL500487,ORD-105263,PRD2161,2,305.48,610.96,EUR
OL500488,ORD-102096,PRD2145,2,264.95,529.9,USD
OL500489,ORD-101244,PRD2147,999,61.79,61728.21,GBP
OL500490,ORD-106113,PRD2168,1,3.69,3.69,NGN
OL500491,ORD-102423,PRD2040,5,315.82,1579.1,USD
OL500492,ORD-101047,PRD2213,0,225.7,,NGN
OL500493,ORD-108324,PRD2190,3,364.18,1092.54,USD
OL500494,ORD-103918,PRD2078,1,$342.38,342.38,usd
OL500495,ORD-108373,PRD2224,-1,$87.99,,GBP
OL500496,ORD-106645,PRD2213,1,387.59,387.59,NGN
OL500497,ORD-107526,PRD2119,1,53.15,53.15,EUR
OL500498,ORD-108603,PRD2193,4,23.49,93.96,usd
OL500499,ORD-108422,PRD2057,5,$438.89,2194.45,EUR
OL500500,ORD-100773,PRD2137,3,493.85,1481.55,usd
OL500501,ORD-106291,PRD2029,999,227.46,227232.54,GBP
OL500502,ORD-103131,PRD2109,-1,451.94,,GBP
OL500503,ORD-103900,PRD2097,0,482.28,,US Dollar
OL500504,ORD-102471,PRD2109,3,27.66,82.98,NGN
OL500505,ORD-101181,PRD2155,1,24.95,24.95,usd
OL500506,ORD-107172,PRD2216,999,$62.22,62157.78,US Dollar
OL500507,ORD-100892,PRD2157,5,316.16,1580.8,NGN
OL500508,ORD-107076,PRD2100,2,178.76,357.52,NGN
OL500509,ORD-105543,PRD2189,5,286.25,1431.25,EUR
OL500510,ORD-101009,PRD2053,4,$161.49,645.96,EUR
OL500511,ORD-101648,PRD2124,999,260.63,260369.37,EUR
OL500512,ORD-101807,PRD2220,3,454.57,1363.71,USD
OL500513,ORD-106378,PRD2235,2,$165.28,330.56,NGN
OL500514,ORD-104476,PRD2095,3,372.76,1118.28,NGN
OL500515,ORD-101979,PRD2077,3,354.34,1063.02,NGN
OL500516,ORD-106779,PRD2232,1,$336.15,336.15,USD
OL500517,ORD-104318,PRD2175,3,46.87,140.61,EUR
OL500518,ORD-106828,PRD2057,1,370.31,370.31,US Dollar
OL500519,ORD-100926,PRD2119,4,339.51,1358.04,usd
OL500520,ORD-102210,PRD2169,999,292.53,292237.47,EUR
OL500521,ORD-103887,PRD2068,3,444.73,1334.19,USD
OL500522,ORD-107000,PRD2230,4,385.21,1540.84,NGN
OL500523,ORD-104910,PRD2141,2,449.29,898.58,USD
OL500524,ORD-102697,PRD2212,3,355.77,1067.31,NGN
OL500525,ORD-103518,PRD2183,2,342.32,684.64,EUR
OL500526,ORD-103246,PRD2177,-1,38.55,,NGN
OL500527,ORD-102460,PRD2084,3,416.61,1249.83,USD
OL500528,ORD-107064,PRD2146,999,261.16,260898.84,GBP
OL500529,ORD-100001,PRD2141,3,229.01,687.03,usd
OL500530,ORD-107917,PRD2004,0,237.46,,US Dollar
OL500531,ORD-104876,PRD2220,5,131.16,655.8,USD
OL500532,ORD-104304,PRD2117,3,$320.69,962.07,NGN
OL500533,ORD-104453,PRD2053,2,261.93,523.86,NGN
OL500534,ORD-103481,PRD2067,999,210.47,210259.53,usd
OL500535,ORD-104925,PRD2228,3,497.72,1493.16,US Dollar
OL500536,ORD-100097,PRD2216,-1,236.39,,EUR
OL500537,ORD-103162,PRD2163,999,420.41,419989.59,NGN
OL500538,ORD-102189,PRD2169,-1,28.3,,GBP
OL500539,ORD-106391,PRD2046,3,275.2,825.6,US Dollar
OL500540,ORD-104270,PRD2191,2,28.28,56.56,usd
OL500541,ORD-103616,PRD2017,5,$76.35,381.75,NGN
OL500542,ORD-108226,PRD2173,1,236.79,236.79,EUR
OL500543,ORD-104050,PRD2193,0,264.29,,GBP
OL500544,ORD-101852,PRD2032,2,$375.64,751.28,USD
OL500545,ORD-106459,PRD2147,5,311.28,1556.4,usd
OL500546,ORD-105537,PRD2249,1,41.66,41.66,NGN
OL500547,ORD-106061,PRD2099,2,110.21,220.42,GBP
OL500548,ORD-108856,PRD2246,5,389.17,1945.85,GBP
OL500549,ORD-104129,PRD2010,0,14.44,,GBP
OL500550,ORD-106471,PRD2228,5,248.64,1243.2,usd
OL500551,ORD-101684,PRD2088,3,346.97,1040.91,GBP
OL500552,ORD-103715,PRD2138,1,288.87,288.87,EUR
OL500553,ORD-100087,PRD2135,5,403.76,2018.8,EUR
OL500554,ORD-104819,PRD2059,-1,152.16,,USD
OL500555,ORD-105118,PRD2132,5,477.46,2387.3,usd
OL500556,ORD-100498,PRD2122,5,58.15,290.75,USD
OL500557,ORD-100939,PRD2194,3,$49.83,149.49,usd
OL500558,ORD-105299,PRD2194,5,431.88,2159.4,US Dollar
OL500559,ORD-106204,PRD2096,3,369.15,1107.45,USD
OL500560,ORD-100349,PRD2016,1,$208.05,208.05,US Dollar
OL500561,ORD-106720,PRD2052,1,$112.51,112.51,GBP
OL500562,ORD-100995,PRD2121,4,258.25,1033.0,usd
OL500563,ORD-104229,PRD2129,2,$464.51,929.02,EUR
OL500564,ORD-102301,PRD2113,4,428.48,1713.92,usd
OL500565,ORD-102306,PRD2093,0,8.46,,USD
OL500566,ORD-105974,PRD2064,5,59.21,296.05,US Dollar
OL500567,ORD-107251,PRD2116,4,343.02,1372.08,NGN
OL500568,ORD-103111,PRD2093,-1,330.28,,usd
OL500569,ORD-106734,PRD2136,-1,86.4,,GBP
OL500570,ORD-108963,PRD2193,1,$444.24,444.24,GBP
OL500571,ORD-108137,PRD2125,1,$397.43,397.43,USD
OL500572,ORD-107537,PRD2104,5,117.83,589.15,USD
OL500573,ORD-107253,PRD2185,0,$45.5,,GBP
OL500574,ORD-107663,PRD2140,1,249.93,249.93,US Dollar
OL500575,ORD-103084,PRD2220,-1,267.34,,GBP
OL500576,ORD-100372,PRD2240,1,163.29,163.29,usd
OL500577,ORD-107145,PRD2125,0,161.12,,usd
OL500578,ORD-106093,PRD2193,1,365.74,365.74,EUR
OL500579,ORD-107382,PRD2155,3,194.21,582.63,EUR
OL500580,ORD-103159,PRD2171,2,270.18,540.36,usd
OL500581,ORD-106343,PRD2102,-1,213.33,,USD
OL500582,ORD-107311,PRD2148,1,$370.21,370.21,USD
OL500583,ORD-108216,PRD2163,0,51.85,,GBP
OL500584,ORD-108402,PRD2070,1,205.41,205.41,EUR
OL500585,ORD-104035,PRD2229,1,313.78,313.78,GBP
OL500586,ORD-101109,PRD2207,-1,$341.37,,usd
OL500587,ORD-108474,PRD2094,0,93.93,,USD
OL500588,ORD-103535,PRD2102,0,438.34,,US Dollar
OL500589,ORD-101075,PRD2200,5,158.97,794.85,usd
OL500590,ORD-105491,PRD2022,3,$33.83,101.49,NGN
OL500591,ORD-108299,PRD9726,2,$470.08,940.16,GBP
OL500592,ORD-105587,PRD2183,3,282.5,847.5,US Dollar
OL500593,ORD-101564,PRD2172,4,286.83,1147.32,US Dollar
OL500594,ORD-101018,PRD2134,3,$159.72,479.16,GBP
OL500595,ORD-108306,PRD2137,-1,258.07,,GBP
OL500596,ORD-107572,PRD2237,999,362.08,361717.92,usd
OL500597,ORD-108084,PRD2073,2,43.58,87.16,USD
OL500598,ORD-106985,PRD2150,4,$447.7,1790.8,US Dollar
OL500599,ORD-106271,PRD2056,3,38.18,114.54,EUR
OL500600,ORD-106274,PRD2196,-1,468.77,,US Dollar
OL500601,ORD-104133,PRD2020,4,55.01,220.04,EUR
OL500602,ORD-104657,PRD2250,4,426.65,1706.6,EUR
OL500603,ORD-103615,PRD2215,999,288.58,288291.42,USD
OL500604,ORD-104406,PRD2147,5,258.74,1293.7,NGN
OL500605,ORD-103752,PRD2242,999,309.03,308720.97,USD
OL500606,ORD-104665,PRD2209,5,340.13,1700.65,usd
OL500607,ORD-105315,PRD2084,-1,83.93,,GBP
OL500608,ORD-100264,PRD2186,999,333.49,333156.51,USD
OL500609,ORD-100748,PRD2195,4,267.91,1071.64,NGN
OL500610,ORD-108552,PRD2240,1,7.25,7.25,usd
OL500611,ORD-104555,PRD2219,1,476.03,476.03,usd
OL500612,ORD-103808,PRD2013,-1,$218.14,,US Dollar
OL500613,ORD-102904,PRD2056,4,393.86,1575.44,NGN
OL500614,ORD-100342,PRD2071,0,473.85,,US Dollar
OL500615,ORD-100668,PRD2154,-1,482.59,,NGN
OL500616,ORD-106455,PRD2112,2,8.26,16.52,USD
OL500617,ORD-102004,PRD2098,2,300.04,600.08,GBP
OL500618,ORD-106286,PRD2229,4,30.85,123.4,NGN
OL500619,ORD-107626,PRD2031,2,199.73,399.46,US Dollar
OL500620,ORD-102733,PRD2224,0,59.13,,GBP
OL500621,ORD-104123,PRD2194,1,235.07,235.07,US Dollar
OL500622,ORD-103912,PRD2190,2,$102.49,204.98,GBP
OL500623,ORD-104572,PRD2146,3,$177.09,531.27,EUR
OL500624,ORD-103272,PRD2128,2,74.85,149.7,EUR
OL500625,ORD-105391,PRD2053,3,132.58,397.74,USD
OL500626,ORD-104593,PRD2058,2,421.01,842.02,USD
OL500627,ORD-101320,PRD2049,3,460.4,1381.2,NGN
OL500628,ORD-101914,PRD2213,5,250.09,1250.45,usd
OL500629,ORD-105409,PRD2018,2,385.93,771.86,NGN
OL500630,ORD-104855,PRD2203,999,257.21,256952.79,US Dollar
OL500631,ORD-105981,PRD2058,5,107.08,535.4,NGN
OL500632,ORD-101474,PRD2213,1,271.34,271.34,US Dollar
OL500633,ORD-105470,PRD2220,1,22.42,22.42,US Dollar
OL500634,ORD-107269,PRD2028,3,432.56,1297.68,NGN
OL500635,ORD-103122,PRD2121,2,74.72,149.44,NGN
OL500636,ORD-106259,PRD2029,1,$354.35,354.35,US Dollar
OL500637,ORD-108807,PRD2031,4,472.63,1890.52,GBP
OL500638,ORD-105813,PRD2172,4,75.15,300.6,NGN
OL500639,ORD-106624,PRD2005,3,371.14,1113.42,NGN
OL500640,ORD-103159,PRD2107,3,111.58,334.74,usd
OL500641,ORD-101520,PRD2033,3,152.72,458.16,usd
OL500642,ORD-100199,PRD2013,999,225.54,225314.46,EUR
OL500643,ORD-106401,PRD2190,1,72.79,72.79,EUR
OL500644,ORD-105520,PRD2041,4,84.93,339.72,GBP
OL500645,ORD-104662,PRD2041,5,469.4,2347.0,usd
OL500646,ORD-101162,PRD2191,2,269.52,539.04,GBP
OL500647,ORD-103231,PRD2059,999,353.15,352796.85,NGN
OL500648,ORD-107247,PRD2235,1,494.82,494.82,USD
OL500649,ORD-103244,PRD2145,999,$296.24,295943.76,US Dollar
OL500650,ORD-107318,PRD2079,999,192.9,192707.1,usd
OL500651,ORD-106869,PRD2163,1,142.74,142.74,NGN
OL500652,ORD-101655,PRD2056,5,74.74,373.7,USD
OL500653,ORD-100537,PRD2087,3,197.18,591.54,EUR
OL500654,ORD-106593,PRD2236,5,49.8,249.0,NGN
OL500655,ORD-100796,PRD2190,5,180.41,902.05,EUR
OL500656,ORD-104965,PRD2140,3,323.49,970.47,EUR
OL500657,ORD-108772,PRD2196,5,55.6,278.0,USD
OL500658,ORD-106508,PRD2004,1,9.41,9.41,GBP
OL500659,ORD-103747,PRD2170,-1,385.72,,GBP
OL500660,ORD-100464,PRD2056,3,442.21,1326.63,NGN
OL500661,ORD-100861,PRD2098,2,360.02,720.04,NGN
OL500662,ORD-100107,PRD2143,2,187.09,374.18,USD
OL500663,ORD-108994,PRD2176,0,455.4,,US Dollar
OL500664,ORD-106676,PRD2117,4,159.2,636.8,US Dollar
OL500665,ORD-106079,PRD2181,5,21.74,108.7,US Dollar
OL500666,ORD-103867,PRD2180,999,$123.94,123816.06,EUR
OL500667,ORD-103663,PRD2195,1,59.14,59.14,EUR
OL500668,ORD-103600,PRD2134,-1,259.2,,US Dollar
OL500669,ORD-107620,PRD2079,4,75.68,302.72,GBP
OL500670,ORD-100529,PRD2180,-1,192.8,,GBP
OL500671,ORD-100109,PRD2096,0,462.47,,usd
OL500672,ORD-104807,PRD2218,0,55.77,,NGN
OL500673,ORD-103333,PRD2079,1,73.26,73.26,NGN
OL500674,ORD-106352,PRD2024,4,318.06,1272.24,usd
OL500675,ORD-103451,PRD2206,1,401.23,401.23,NGN
OL500676,ORD-105011,PRD2183,4,365.66,1462.64,US Dollar
OL500677,ORD-102166,PRD2202,1,$355.65,355.65,US Dollar
OL500678,ORD-104891,PRD2145,4,238.9,955.6,USD
OL500679,ORD-102909,PRD2201,1,9.21,9.21,EUR
OL500680,ORD-105096,PRD2172,3,223.99,671.97,USD
OL500681,ORD-108338,PRD2061,4,451.21,1804.84,usd
OL500682,ORD-107327,PRD2018,2,235.07,470.14,usd
OL500683,ORD-104238,PRD2030,3,$299.87,899.61,US Dollar
OL500684,ORD-100386,PRD2164,1,$354.31,354.31,US Dollar
OL500685,ORD-101846,PRD2208,1,151.05,151.05,GBP
OL500686,ORD-100172,PRD2208,5,$109.51,547.55,US Dollar
OL500687,ORD-107670,PRD2189,-1,425.59,,US Dollar
OL500688,ORD-107988,PRD2075,2,201.06,402.12,US Dollar
OL500689,ORD-101866,PRD2010,999,93.94,93846.06,EUR
OL500690,ORD-104921,PRD2164,999,87.35,87262.65,USD
OL500691,ORD-106551,PRD2099,5,367.9,1839.5,US Dollar
OL500692,ORD-108589,PRD2029,3,$120.19,360.57,NGN
OL500693,ORD-100505,PRD2094,4,465.57,1862.28,GBP
OL500694,ORD-102941,PRD2078,999,299.44,299140.56,USD
OL500695,ORD-104659,PRD2241,5,384.28,1921.4,EUR
OL500696,ORD-106875,PRD2231,1,$206.46,206.46,GBP
OL500697,ORD-102487,PRD2049,5,$37.07,185.35,US Dollar
OL500698,ORD-104174,PRD2058,999,179.74,179560.26,NGN
OL500699,ORD-104038,PRD2022,5,346.53,1732.65,US Dollar
OL500700,ORD-106320,PRD2019,999,380.86,380479.14,EUR
OL500701,ORD-102910,PRD2006,3,28.4,85.2,EUR
OL500702,ORD-106294,PRD2045,0,434.62,,US Dollar
OL500703,ORD-101573,PRD2139,2,297.0,594.0,NGN
OL500704,ORD-107978,PRD2214,1,27.46,27.46,GBP
OL500705,ORD-104408,PRD2007,3,286.26,858.78,NGN
OL500706,ORD-101095,PRD2150,3,336.54,1009.62,US Dollar
OL500707,ORD-107991,PRD2218,1,257.12,257.12,NGN
OL500708,ORD-102260,PRD2037,4,15.39,61.56,NGN
OL500709,ORD-105400,PRD2128,2,42.51,85.02,EUR
OL500710,ORD-102711,PRD2125,999,464.85,464385.15,EUR
OL500711,ORD-106148,PRD2103,2,59.32,118.64,EUR
OL500712,ORD-107392,PRD2052,2,214.69,429.38,GBP
OL500713,ORD-103713,PRD2139,1,$271.35,271.35,GBP
OL500714,ORD-101467,PRD2056,-1,80.85,,US Dollar
OL500715,ORD-107628,PRD2200,4,18.77,75.08,usd
OL500716,ORD-104659,PRD2046,4,356.54,1426.16,NGN
OL500717,ORD-104401,PRD2152,999,14.95,14935.05,US Dollar
OL500718,ORD-102778,PRD2066,0,498.0,,EUR
OL500719,ORD-101809,PRD2208,5,81.49,407.45,GBP
OL500720,ORD-101696,PRD2007,999,12.8,12787.2,NGN
OL500721,ORD-103311,PRD2086,1,$498.08,498.08,GBP
OL500722,ORD-108057,PRD2129,1,$160.43,160.43,usd
OL500723,ORD-102922,PRD2058,-1,104.36,,usd
OL500724,ORD-106152,PRD2090,1,480.46,480.46,US Dollar
OL500725,ORD-106654,PRD2152,1,346.98,346.98,usd
OL500726,ORD-107255,PRD2106,0,131.59,,EUR
OL500727,ORD-100802,PRD2181,5,4.01,20.05,EUR
OL500728,ORD-100877,PRD2119,3,481.79,1445.37,GBP
OL500729,ORD-102477,PRD2135,-1,304.69,,GBP
OL500730,ORD-108920,PRD2153,4,69.08,276.32,usd
OL500731,ORD-100284,PRD2215,3,88.23,264.69,EUR
OL500732,ORD-107059,PRD2021,2,$445.38,890.76,US Dollar
OL500733,ORD-101135,PRD2116,5,421.93,2109.65,usd
OL500734,ORD-103140,PRD2137,3,304.88,914.64,EUR
OL500735,ORD-103609,PRD2201,5,40.3,201.5,usd
OL500736,ORD-106060,PRD2239,0,121.06,,USD
OL500737,ORD-106569,PRD2147,3,212.67,638.01,EUR
OL500738,ORD-102872,PRD2016,5,$304.18,1520.9,usd
OL500739,ORD-106468,PRD2224,4,217.61,870.44,USD
OL500740,ORD-101815,PRD2214,-1,241.48,,usd
OL500741,ORD-103897,PRD2194,-1,262.03,,USD
OL500742,ORD-105912,PRD2068,0,324.56,,usd
OL500743,ORD-104619,PRD2192,2,242.85,485.7,NGN
OL500744,ORD-105324,PRD2067,5,27.79,138.95,usd
OL500745,ORD-100942,PRD2015,4,343.22,1372.88,US Dollar
OL500746,ORD-106368,PRD2224,0,227.99,,US Dollar
OL500747,ORD-107275,PRD2059,4,378.29,1513.16,US Dollar
OL500748,ORD-100194,PRD2080,4,86.9,347.6,US Dollar
OL500749,ORD-101315,PRD2017,5,312.73,1563.65,USD
OL500750,ORD-100838,PRD2115,1,87.54,87.54,usd
OL500751,ORD-105315,PRD2059,2,450.63,901.26,USD
OL500752,ORD-108160,PRD2133,1,263.25,263.25,USD
OL500753,ORD-104236,PRD2212,4,$304.38,1217.52,EUR
OL500754,ORD-101046,PRD2134,-1,417.15,,USD
OL500755,ORD-100668,PRD2245,3,213.55,640.65,EUR
OL500756,ORD-104043,PRD2199,1,75.51,75.51,usd
OL500757,ORD-101911,PRD2156,-1,338.04,,EUR
OL500758,ORD-107709,PRD2132,-1,$232.48,,US Dollar
OL500759,ORD-108471,PRD2224,4,491.21,1964.84,GBP
OL500760,ORD-104091,PRD2099,0,146.18,,usd
OL500761,ORD-108727,PRD2144,3,471.31,1413.93,NGN
OL500762,ORD-100227,PRD2178,0,261.01,,GBP
OL500763,ORD-104657,PRD2147,999,44.43,44385.57,usd
OL500764,ORD-106357,PRD2056,999,496.96,496463.04,USD
OL500765,ORD-107505,PRD2212,5,253.9,1269.5,GBP
OL500766,ORD-103411,PRD2125,2,209.18,418.36,GBP
OL500767,ORD-105325,PRD2098,4,256.07,1024.28,USD
OL500768,ORD-100995,PRD2122,2,$437.3,874.6,GBP
OL500769,ORD-108380,PRD2174,4,247.24,988.96,usd
OL500770,ORD-101872,PRD2082,5,$378.96,1894.8,GBP
OL500771,ORD-105266,PRD2223,3,411.09,1233.27,NGN
OL500772,ORD-104905,PRD2081,1,$351.99,351.99,NGN
OL500773,ORD-101140,PRD2208,2,26.5,53.0,USD
OL500774,ORD-102307,PRD2023,4,213.35,853.4,NGN
OL500775,ORD-103107,PRD2101,5,463.9,2319.5,NGN
OL500776,ORD-106550,PRD2100,-1,178.01,,GBP
OL500777,ORD-102539,PRD2050,2,$392.01,784.02,NGN
OL500778,ORD-103620,PRD2184,1,120.73,120.73,USD
OL500779,ORD-108733,PRD2232,1,425.56,425.56,US Dollar
OL500780,ORD-105609,PRD2134,1,$348.84,348.84,EUR
OL500781,ORD-105263,PRD2082,2,312.04,624.08,GBP
OL500782,ORD-104372,PRD2213,0,275.8,,US Dollar
OL500783,ORD-101883,PRD2175,4,432.57,1730.28,USD
OL500784,ORD-102088,PRD2029,2,$63.61,127.22,NGN
OL500785,ORD-105573,PRD2103,5,$386.77,1933.85,NGN
OL500786,ORD-104827,PRD2194,2,496.75,993.5,usd
OL500787,ORD-104827,PRD2089,-1,318.07,,US Dollar
OL500788,ORD-103935,PRD2162,2,$145.87,291.74,US Dollar
OL500789,ORD-108043,PRD2179,999,147.32,147172.68,NGN
OL500790,ORD-103473,PRD2017,3,185.63,556.89,GBP
OL500791,ORD-102550,PRD2066,1,102.18,102.18,GBP
OL500792,ORD-103291,PRD2108,0,417.61,,NGN
OL500793,ORD-102723,PRD2198,999,216.56,216343.44,US Dollar
OL500794,ORD-108565,PRD2106,1,157.71,157.71,usd
OL500795,ORD-104119,PRD2019,0,118.1,,GBP
OL500796,ORD-104995,PRD2016,-1,235.77,,EUR
OL500797,ORD-108792,PRD2007,-1,106.83,,GBP
OL500798,ORD-105434,PRD2141,1,188.57,188.57,USD
OL500799,ORD-103356,PRD2002,4,191.45,765.8,NGN
OL500800,ORD-100057,PRD2219,4,$170.06,680.24,usd
OL500801,ORD-107838,PRD2099,1,260.41,260.41,USD
OL500802,ORD-100192,PRD2248,2,126.62,253.24,NGN
OL500803,ORD-100285,PRD2048,4,446.64,1786.56,USD
OL500804,ORD-102324,PRD2035,-1,26.7,,GBP
OL500805,ORD-105811,PRD2160,0,44.03,,GBP
OL500806,ORD-102496,PRD2168,4,35.89,143.56,NGN
OL500807,ORD-102423,PRD2171,1,9.72,9.72,US Dollar
OL500808,ORD-108669,PRD2195,2,388.22,776.44,usd
OL500809,ORD-107768,PRD2151,4,468.44,1873.76,GBP
OL500810,ORD-100828,PRD2111,1,198.44,198.44,GBP
OL500811,ORD-108395,PRD2147,-1,135.33,,GBP
OL500812,ORD-103633,PRD2126,999,190.0,189810.0,usd
OL500813,ORD-108867,PRD2091,3,130.35,391.05,USD
OL500814,ORD-107403,PRD2014,4,$166.17,664.68,NGN
OL500815,ORD-102494,PRD2094,1,244.07,244.07,GBP
OL500816,ORD-103772,PRD2014,1,106.78,106.78,USD
OL500817,ORD-105404,PRD2085,1,480.17,480.17,US Dollar
OL500818,ORD-103947,PRD2059,-1,343.3,,GBP
OL500819,ORD-108069,PRD2205,2,125.25,250.5,US Dollar
OL500820,ORD-100477,PRD2149,3,167.09,501.27,US Dollar
OL500821,ORD-108918,PRD2194,999,447.19,446742.81,US Dollar
OL500822,ORD-108611,PRD2124,4,406.42,1625.68,USD
OL500823,ORD-106230,PRD2098,-1,375.38,,usd
OL500824,ORD-106739,PRD2045,-1,$350.22,,US Dollar
OL500825,ORD-103497,PRD2169,4,199.69,798.76,usd
OL500826,ORD-100611,PRD2037,-1,466.47,,US Dollar
OL500827,ORD-102786,PRD2184,1,286.96,286.96,NGN
OL500828,ORD-107807,PRD2244,5,285.04,1425.2,US Dollar
OL500829,ORD-108789,PRD2147,5,230.98,1154.9,GBP
OL500830,ORD-102740,PRD2123,4,96.03,384.12,EUR
OL500831,ORD-106293,PRD2071,4,451.23,1804.92,EUR
OL500832,ORD-100965,PRD2169,2,431.94,863.88,usd
OL500833,ORD-105463,PRD2003,2,$302.16,604.32,EUR
OL500834,ORD-100475,PRD2232,1,417.33,417.33,GBP
OL500835,ORD-101271,PRD2047,4,296.7,1186.8,usd
OL500836,ORD-103705,PRD2244,-1,79.99,,US Dollar
OL500837,ORD-106111,PRD2111,999,44.48,44435.52,GBP
OL500838,ORD-104639,PRD9431,4,190.23,760.92,usd
OL500839,ORD-107988,PRD2145,4,276.1,1104.4,US Dollar
OL500840,ORD-106072,PRD2072,999,55.87,55814.13,NGN
OL500841,ORD-105113,PRD2195,1,326.28,326.28,US Dollar
OL500842,ORD-103275,PRD2085,2,92.42,184.84,USD
OL500843,ORD-106471,PRD2161,0,469.91,,usd
OL500844,ORD-106819,PRD2076,3,176.03,528.09,NGN
OL500845,ORD-100597,PRD2208,5,254.64,1273.2,usd
OL500846,ORD-101906,PRD2127,5,194.01,970.05,NGN
OL500847,ORD-108352,PRD2110,-1,$479.6,,EUR
OL500848,ORD-107462,PRD2107,5,264.77,1323.85,NGN
OL500849,ORD-100720,PRD2185,5,$205.09,1025.45,US Dollar
OL500850,ORD-101628,PRD2141,-1,490.66,,US Dollar
OL500851,ORD-101276,PRD2056,5,$4.43,22.15,US Dollar
OL500852,ORD-100216,PRD2046,2,395.21,790.42,USD
OL500853,ORD-108598,PRD2021,-1,401.39,,usd
OL500854,ORD-101316,PRD2146,5,133.56,667.8,usd
OL500855,ORD-103093,PRD2133,5,287.15,1435.75,GBP
OL500856,ORD-106487,PRD2168,-1,456.25,,GBP
OL500857,ORD-101967,PRD2135,2,150.06,300.12,US Dollar
OL500858,ORD-100138,PRD2222,0,292.28,,NGN
OL500859,ORD-103847,PRD2139,1,389.26,389.26,GBP
OL500860,ORD-101930,PRD2145,0,$120.86,,EUR
OL500861,ORD-106608,PRD2173,3,57.2,171.6,USD
OL500862,ORD-107224,PRD2195,2,10.35,20.7,usd
OL500863,ORD-103655,PRD2037,5,$96.34,481.7,GBP
OL500864,ORD-108077,PRD2091,3,339.53,1018.59,GBP
OL500865,ORD-104862,PRD2156,1,299.32,299.32,NGN
OL500866,ORD-108325,PRD2086,3,460.61,1381.83,USD
OL500867,ORD-106138,PRD2011,0,306.92,,NGN
